tourism_id,tourism_name,tourism_description,category,city,price,rating,tourism_location,tourism_image,tourism_gmaps,latlong,latitude,longitude
tfyshxltxu2eouv1hey0mq492ollkndinyhgrkmgyi32phvpisznnmn,Keputih Grilled Fish Cab KEPUTIH,Restoran Ikan Bakar,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Surabaya,"80,000.00",4.5,"Jl. KH. Ahmad Dahlan No.7, Keputih, Kec. Sukolilo, Surabaya, Jawa Timur 60111",https://lh3.googleusercontent.com/p/AF1QipMzlZ7A1jJrAd69O532D3JtIAkRA2qa_yMyrRG6=s1360-w1360-h1020,https://www.google.com/maps/place/Ikan+bakar+keputih+Cab+KEPUTIH/data=!4m7!3m6!1s0x2dd7fa71f2b03875:0x3d0b51a1f8c75cdf!8m2!3d-7.2900721!4d112.7999399!16s%2Fg%2F11bwc0l44r!19sChIJdTiw8nH61y0R31zH-KFRCz0?authuser=0&hl=id&rclk=1,"-7.289917789397063, 112.79997208650717",-7.289917789,112.7999721
tfyaja1jzyi5h7asaieqo4j0vs0cm1szfcwxky270mssrvbgk6eepmn,Keraton Yogyakarta,"Keraton Ngayogyakarta Hadiningrat atau Keraton Yogyakarta (bahasa Jawa: ꦏꦫꦠꦺꦴꦤ꧀​ꦔꦪꦺꦴꦒꦾꦏꦂꦠ​ꦲꦢꦶꦤꦶꦔꦿꦠ꧀, translit. Karaton Ngayogyakarta Hadiningrat) merupakan istana resmi Kesultanan Ngayogyakarta Hadiningrat yang kini berlokasi di Kota Yogyakarta. Keraton ini didirikan oleh Sri Sultan Hamengkubuwana I pada tahun 1755 sebagai Istana/Keraton Yogyakarta yang baru berdiri akibat perpecahan Mataram Islam dengan adanya Perjanjian Giyanti. Keraton ini adalah pecahan dari Keraton Surakarta Hadiningrat dari Kesunanan Surakarta (Kerajaan Surakarta). Sehingga dinasti Mataram diteruskan oleh 2 Kerajaan yakni Kesultanan Yogyakarta dan Kesunanan Surakarta. Total luas wilayah keseluruhan keraton yogyakarta mencapai 184 hektar, yakni meliputi seluruh area di dalam benteng Baluwarti, alun-alun Lor, alun-alun Kidul, gapura Gladak, dan kompleks Masjid Gedhe Yogyakarta. Sementara luas dari kedhaton (inti keraton) mencapai 13 hektar. Walaupun Kesultanan Yogyakarta secara resmi telah menjadi bagian Republik Indonesia pada tahun 1945, kompleks bangunan keraton ini masih berfungsi sebagai tempat tinggal sultan dan rumah tangga istananya yang masih menjalankan tradisi kesultanan hingga saat ini. Keraton ini kini juga merupakan salah satu objek wisata di Kota Yogyakarta. Sebagian kompleks keraton merupakan museum yang menyimpan berbagai koleksi milik kesultanan, termasuk berbagai pemberian dari raja-raja Eropa, replika pusaka keraton, dan gamelan. Dari segi bangunannya, keraton ini merupakan salah satu contoh arsitektur istana Jawa yang terbaik, memiliki balairung-balairung mewah dan lapangan serta paviliun yang luas.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Yogyakarta,"15,000.00",4.6,"Jl. Rotowijayan Blok No. 1, Panembahan, Kecamatan Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta",https://upload.wikimedia.org/wikipedia/commons/3/33/Kraton_Yogyakarta_Pagelaran.jpg,"https://www.google.com/maps/place/Keraton+Ngayogyakarta+Hadiningrat/@-7.8052845,110.3642031,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5796db06c7ef:0x395271cf052b276c!8m2!3d-7.8052845!4d110.3642031!16s%2Fm%2F0vb3k_5?entry=ttu","-7.805141002581143, 110.36417091349308",-7.805141003,110.3641709
tfygkhpr1ghovrbmzdrnf1787a0v0lut5793lvqf24i25fm0a1raqmn,KESUMA Restaurant,Restoran Indonesia,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Yogyakarta,"60,000.00",4.6,"Jl. Sartono No.829, Mantrijeron, Kec. Mantrijeron, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55143",https://lh3.googleusercontent.com/p/AF1QipMELh9iA12QFbcHRxh8C00vMGCcFIPq2QX9UJnz=s1360-w1360-h1020,https://www.google.com/maps/place/KESUMA+Restaurant/data=!4m7!3m6!1s0x2e7a57bcd2834539:0x82d6f1a31316393!8m2!3d-7.8201653!4d110.3664335!16s%2Fg%2F1td_82nn!19sChIJOUWD0rxXei4Rk2MxMRpvLQg?authuser=0&hl=id&rclk=1,"-7.819894258937376, 110.36644422883573",-7.819894259,110.3664442
tfy1ln9drwpb887a05al43e793l5qpc4ic5fmaa11kqziwhyajb95mn,KIK Food Court,Pujasera,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Pelalawan,"49,000.00",4.2,"Pangkalan Kerinci Tim., Kec. Pangkalan Kerinci, Kabupaten Pelalawan, Riau 28654",https://lh3.googleusercontent.com/p/AF1QipPt5PgL_qjSB4THucjLFaSuEo_fmTlfmiZFgvmf=s1360-w1360-h1020,https://maps.app.goo.gl/57Sf98EpeVsFRQicA,"0.4261293635946095, 101.87722021349282",0.4261293636,101.8772202
tfythxmtxu3epuv1iez0mr4a2ollkodinyhgslnhyi32piwpjszonmn,Klenteng Sanggar Agung,"Kelenteng Sanggar Agung atau Klenteng Hong San Tang adalah sebuah klenteng di Kota Surabaya. Alamatnya berada di Jalan Sukolilo Nomor 100, Pantai Ria Kenjeran, Surabaya. Kuil ini, selain menjadi tempat ibadah bagi pemeluk Tridharma, juga menjadi tempat tujuan wisata bagi para wisatawan. Klenteng ini dibuka pada tahun 1999.\nCiri khas dari klenteng ini adalah sebuah patung Kwan Im setinggi 20 meter yang terletak di tepi laut. Klenteng ini dipersembahkan kepada Nan Hai Guan Shi Yin Pu Sa atau Bodhisatwa Kwan Im Laut Selatan. Patung ini dibangun setelah seorang karyawan Sanggar Agung melihat sesosok wanita berjubah putih berjalan di atas air pada saat ia sedang menutup Klenteng di malam hari. Penampakan tersebut dipercaya sebagai penampakan Kwan Im sendiri. Ikon lain dari Sanggar Agung adalah patung Phra Phrom raksasa berlapis emas.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Surabaya,"10,000.00",4.5,"Jl. Sukolilo No.100, Sukolilo Baru, Kecamatan Pantai Kenjeran, Surabaya, East Java 60122",https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/The_front_side_of_Sanggar_Agung_Temple%2C_Surabaya-Indonesia%2C_which_is_facing_the_sea.jpg/375px-The_front_side_of_Sanggar_Agung_Temple%2C_Surabaya-Indonesia%2C_which_is_facing_the_sea.jpg,"https://www.google.com/maps/place/Sanggar+Agung+Temple/@-7.2472413,112.8022226,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd7f9b908223be3:0x323ac83a2ab1ff6a!8m2!3d-7.2472413!4d112.8022226!16s%2Fm%2F0k9bhcs?entry=ttu","-7.247044402173186, 112.80222260000001",-7.247044402,112.8022226
tfyk8odkolu5glms95qrdiv1tfccbf49ep88jce8p9uth9ngajqfemn,Kluwih Sunda,Restoran Sunda,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Bogor,"115,000.00",4.5,"Jl. Bina Marga No.12, RT.04/RW.11, Baranangsiang, Kec. Bogor Tim., Kota Bogor, Jawa Barat 16143",https://lh3.googleusercontent.com/p/AF1QipONbKbroxSwctt-3A6KcXuNsh0Y22G4jycBb-Mi=s1360-w1360-h1020,https://www.google.com/maps/place/Kluwih+Sunda/data=!4m7!3m6!1s0x2e69c5dc120272b5:0xa60f986acaaa4b3a!8m2!3d-6.6029521!4d106.8109593!16s%2Fg%2F11c6rj24zl!19sChIJtXICEtzFaS4ROkuqymqYD6Y?authuser=0&hl=id&rclk=1,"-6.602659013993985, 106.81119533438583",-6.602659014,106.8111953
tfyq8id2pr5ps29nxoexdcvjvlo6owr42ixe86eq0f6dtpabycflemn,Koki Desa Cafe&Resto Pelalawan,Restoran,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Pelalawan,"45,000.00",4,"Jl. Maharaja Indra, Pangkalan Kerinci Kota, Kec. Pangkalan Kerinci, Kabupaten Pelalawan, Riau 28654",https://lh3.googleusercontent.com/p/AF1QipNx0_hJnHStWGa3Ea_huUc5vmJXMfLESxQnchFQ=s1360-w1360-h1020,https://maps.app.goo.gl/RKp3iCguuHhQAYUu6,"0.40747407844634476, 101.85800940000001",0.4074740784,101.8580094
tfyqgbg1j9knpj0l6vskyslv2qqh7q6eocoehzqpkxvbq7b8gjt89mn,Kopi Melantjong (dulu Kopo Tiam Oey),Restoran,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Jambi,"50,000.00",4.4,"Pasar Jambi, Jl. Sultan Agung, Beringin, Jambi, Kota Jambi, Jambi 36112",https://lh3.googleusercontent.com/p/AF1QipM6NP99R404meGK_J4b1XQUSPFrz3sMAYr0luIF=s1360-w1360-h1020,"https://www.google.com/maps/place/Kopi+Melantjong+(dulu+Kopo+Tiam+Oey)/@-1.5954125,103.5908868,14z/data=!4m10!1m2!2m1!1sterkenal+restaurant+jambi!3m6!1s0x2e258f3b6aaaaaab:0xfec1655141dde7e6!8m2!3d-1.5954125!4d103.6083963!15sChl0ZXJrZW5hbCByZXN0YXVyYW50IGphbWJpWhsiGXRlcmtlbmFsIHJlc3RhdXJhbnQgamFtYmmSAQpyZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVE1ZUc5UU5VVjNFQUXgAQA!16s%2Fg%2F1q62c593k?authuser=0&hl=id&entry=ttu","-1.593911044701586, 103.60779544509548",-1.593911045,103.6077954
tfy793l5qpc4ic5fmaa11kqziwhyajb95hfvkrvt1cdstzg3nykp2mn,Kopikai Coffee Shop Sangatta,Kafe,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Kutai Timur,"55,000.00",4.3,"Jl. Soekarno Hatta No.5, Swarga Bara, Kec. Sangatta Utara, Kabupaten Kutai Timur, Kalimantan Timur 75683",https://lh3.googleusercontent.com/p/AF1QipOkfTVPr7TIuPWHp_z9snK8dyGdYYdB7-_j6HMB=s1360-w1360-h1020,https://maps.app.goo.gl/W4FimMeazrbbssPS7,"0.5706726288120094, 117.52936535069384",0.5706726288,117.5293654
tfy794lvqf34j25fm1a1sbqp9w8y1j195hfvarmjr3dsjq63nobptmn,Kota Lama Semarang,"Kota Lama Semarang (bahasa Jawa: ꦏꦸꦛ​ꦭꦩ​ꦱꦼꦩꦫꦁ, translit. Kutha Lama Semarang) adalah suatu kawasan di Semarang yang menjadi pusat perdagangan pada abad 19-20 . Pada masa itu, untuk mengamankan warga dan wilayahnya, kawasan itu dibangun benteng, yang dinamai benteng Vijhoek. Untuk mempercepat jalur perhubungan antar ketiga pintu gerbang dibenteng itu maka dibuat jalan-jalan perhubungan, dengan jalan utamanya dinamai: Heeren Straat. Saat ini bernama Jl. Let Jen Soeprapto. Salah satu lokasi pintu benteng yang ada sampai saat ini adalah Jembatan Berok, yang disebut De Zuider Por.\nKawasan Kota Lama Semarang disebut juga Outstadt. Luas kawasan ini sekitar 31 hektare. Dilihat dari kondisi geografi, tampak bahwa kawasan ini terpisah dengan daerah sekitarnya, sehingga tampak seperti kota tersendiri dengan julukan ""Little Netherland"". Kawasan Kota Lama Semarang ini merupakan saksi bisu sejarah Indonesia masa kolonial Belanda lebih dari 2 abad, dan lokasinya berdampingan dengan kawasan ekonomi. Di tempat ini ada sekitar 50 bangunan kuno yang masih berdiri dengan kukuh dan mempunyai sejarah Kolonialisme di Semarang. Secara umum karakter bangunan di wilayah ini mengikuti bangunan-bangunan di benua Eropa sekitar tahun 1700-an. Hal ini bisa dilihat dari detail bangunan yang khas dan ornamen-ornamen yang identik dengan gaya Eropa. Seperti ukuran pintu dan jendela yang luar biasa besar, penggunaan kaca-kaca berwarna, bentuk atap yang unik, sampai adanya ruang bawah tanah.Seperti kota-kota lainnya yang berada di bawah pemerintahan kolonial Belanda, dibangun pula benteng sebagai pusat militer. Benteng ini berbentuk segi lima dan pertama kali dibangun di sisi barat kota lama Semarang saat ini. Benteng ini hanya memiliki satu gerbang di sisi selatannya dan lima menara pengawas. Masing-masing menara diberinama: Zeeland, Amsterdam, Utrecht, Raamsdonk dan Bunschoten. Pemerintah Belanda memindahkan permukiman Tionghoa pada tahun 1731 di dekat permukiman Belanda, untuk memudahkan penga- wasan terhadap segala aktivitas orang Tionghoa. Oleh sebab itu, Benteng tidak hanya sebagai pusat militer, tetapi juga sebagai menara pengawas bagi segala aktivitas kegiatan orang Tionghoa.\nKota Lama menjadi salah satu ikon primadona bagi warga Kota Semarang sampai Mancanegara turut datang ke Kota Lama ini. Rencananya Kota Lama Semarang akan diajukan oleh Situs Warisan Dunia UNESCO.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Semarang,"0,00",4.7,"2CJH+M9F, Tanjung Mas, Semarang Utara, Semarang City, Central Java 50174",https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Tukang_Becak_di_Kota_Lama_Semarang.jpg/1024px-Tukang_Becak_di_Kota_Lama_Semarang.jpg,"https://www.google.com/maps/place/Old+Town+Semarang/@-6.9713307,110.4212529,16z/data=!4m10!1m2!2m1!1sKota+Lama+Semarang!3m6!1s0x2e70f35649aa5e89:0x36af9cb064c11968!8m2!3d-6.9683012!4d110.4284367!15sChJLb3RhIExhbWEgU2VtYXJhbmdaFCISa290YSBsYW1hIHNlbWFyYW5nkgESdG91cmlzdF9hdHRyYWN0aW9u4AEA!16s%2Fg%2F112yf_64x?entry=ttu","-6.967805696401477, 110.4285055928919",-6.967805696,110.4285056
tfyahhgj949u33egicu4zocdrbeovaja1jzyi5h7asaieqo4j0vs0mn,Kota Tua,"Kota tua di Jakarta, yang juga bernama Kota Tua, berpusat di Alun-Alun Fatahillah, yaitu alun-alun yang ramai dengan pertunjukan rutin tarian tradisional. Museum Sejarah Jakarta adalah bangunan era Belanda dengan lukisan dan barang antik, sedangkan Museum Wayang memamerkan boneka kayu khas Jawa. Desa Glodok, atau Chinatown, terkenal dengan makanan kaki lima, seperti pangsit dan mi goreng. Di dekatnya, terdapat sekunar dan kapal penangkap ikan di pelabuhan Sunda Kelapa yang kuno",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Jakarta,"0,00",4.6,"Kawasan Kota Tua, Taman Fatahillah No.1, RT.7/RW.7, Pinangsia, Taman Sari, West Jakarta City, Jakarta 11110",https://asset.kompas.com/crops/21QAQQA2r75BSzFFzJpwNHeIVe0=/43x0:895x568/750x500/data/photo/2023/09/27/6513a179e3201.jpg,"https://www.google.com/maps/place/Wisata+Kota+Tua+Jakarta/@-6.1350687,106.8136795,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69ec2a940017ed:0xdfce12d4a0938133!8m2!3d-6.1350687!4d106.8136795!16s%2Fg%2F11d_v9mf_f?entry=ttu","-6.1348606858782775, 106.81364731349309",-6.134860686,106.8136473
tfy1kyj0cudkgthxmtxu3epuv1iez0mr4a2ollkodinyhgslnhyi3mn,KR - Kampoeng Renon,Restoran Indonesia,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Bali,"120,000.00",4.5,"Jl. Cok Agung Tresna No.116, Panjer, Kec. Denpasar Tim., Kota Denpasar, Bali 80234",https://lh5.googleusercontent.com/p/AF1QipPbeZBYVHETXfoWMLRDXEClSuXVumlpxMeNlGRu=w408-h306-k-no,"https://www.google.com/maps/place/KR+-+Kampoeng+Renon/@-8.6670696,115.2379324,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd2406040c7975d:0x82a66cef4bd8ec1b!8m2!3d-8.6670696!4d115.2379324!16s%2Fg%2F1s04c0104?authuser=0&hl=id&entry=ttu","-8.666841564058902, 115.23786802698565",-8.666841564,115.237868
tfyb7k8odkolu5glms95qrdiv1tfccbf49ep88jce8p9uth9ngajqmn,Kupat Tahu Lontong Kari Cicendo Bu Yeyet,Restoran Tradisional,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Bandung,"25,000.00",4.6,"Jl. Cicendo No.21, Pasir Kaliki, Kec. Cicendo, Kota Bandung, Jawa Barat 40171",https://lh5.googleusercontent.com/p/AF1QipOYenisvwYA9ZW4zCyXhlSDck3o6K0nwEekVCRJ=w408-h272-k-no,"https://www.google.com/maps/place/Kupat+Tahu+Lontong+Kari+Cicendo+Bu+Yeyet/@-6.9102225,107.6039591,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68e638d4c4084f:0x480d4b3518a37e9f!8m2!3d-6.9102225!4d107.6039591!16s%2Fg%2F11b6b22sb1?entry=ttu","-6.910014807396064, 107.60398055767143",-6.910014807,107.6039806
tfymstrvbgl6fepsuo5gb0np3nqzxluccv1at7s9l3mtp2q6v263cmn,Kupat Tahu Pak Pangat,Restoran Tahu,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Magelang,"20,000.00",4.6,"Jl. Panembahan Senopati No.41, Jurangombo Utara, Kec. Magelang Sel., Kota Magelang, Jawa Tengah 56123",https://lh3.googleusercontent.com/p/AF1QipPbNjh7AR0Dr2FSF94bPSX6H_yUfLRPqYeZJt1U=s1360-w1360-h1020,"https://www.google.com/maps/place/Kupat+Tahu+Pak+Pangat/@-7.4899243,110.2063257,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a8f6982d19c19:0xf2838e9e004e95a0!8m2!3d-7.4899296!4d110.2088953!16s%2Fg%2F11b7ztr7lt?entry=ttu","-7.489743447295215, 110.20893821534291",-7.489743447,110.2089382
tfyfm1a1sbqp9w8y1j195hfvarmjr3dsjq63nobptyrdjkim27cx6mn,Kyotoku Floating Market,"Kyotoku Floating Market Bandung, sebuah wisata kekinian yang mengusung tema hal-hal yang berbau Jepang. Di tempat ini anda akan melihat bangunan-bangunan khas Jepang serta pemandangan bak di negeri sakura. Jepang merupakan salah satu negara selain Korea Selatan yang menjadi tujuan favorit turis dari Indonesia. Karena sudah menjadi negara maju, berkunjung ke Jepang membutuhkan biaya akomodasi yang tidak sedikit, tiket pesawat, serta proses pengurusan visa yang ribet. Tak perlu jauh-jauh pergi ke luar negeri, anda dapat menikmati berwisata dengan nuansa Jepang di Bandung. Pengelola wisata mendesain tempat ini mirip-mirip dengan Kyoto, salah satu wilayah di Jepang yang kental dengan budaya. Melihat bunga sakura yang menjadi ikon Jepangpun tak perlu menunggu bulan April, kawasan wisata ini di lengkapi dengan hiasan bunga sakura sehingga suasana Jepang terasa semakin kental. Bagi anda yang tertarik berfoto memakai kimono atau yukata dengan background ala Jepang untung dipajang di instagram. Berikut review singkat kawasan wisata ini.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Bandung,"175,000.00",4.5,"5JJ9+3F4, Jl. Grand Hotel, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391",https://i.pinimg.com/originals/5f/37/de/5f37deed53f2aa89fbbe550530acaef4.jpg,"https://www.google.com/maps/place/Kyotoku+Floating+Market/@-6.819875,107.618707,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68e1705baa2c93:0x4b9b174c678960!8m2!3d-6.819875!4d107.618707!16s%2Fg%2F11g0vyhzns?entry=ttu","-6.819699226744162, 107.61866408465745",-6.819699227,107.6186641
tfy7b9hs389fwsde05iog2zzy2rw1dvv6z1vcwig4wa3x6e21ttbhmn,Lalado Resto,Restoran,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Kabupaten Lima Puluh Kota,"20,000.00",4.2,"RMP6+XFG, Sarilamak, Kec. Harau, Kabupaten Lima Puluh Kota, Sumatera Barat 26271",https://lh3.googleusercontent.com/p/AF1QipPoKL7wl6b7UA1d6ZVsT2g94Mtmp4y-bYSqCYVY=s1360-w1360-h1020,"https://www.google.com/maps/place/Lalado+Resto/@-0.1625156,100.6585468,17z/data=!3m1!4b1!4m6!3m5!1s0x2e2ab33a45964e91:0xd65167c6999ea143!8m2!3d-0.162521!4d100.6611164!16s%2Fg%2F11t59_rj2w?entry=ttu","-0.16216158544170853, 100.66124514602865",-0.1621615854,100.6612451
tfy14mdc7kiyduyv36gvw295q1es51ugmmlpe9ez88jlniz94thixmn,Lalapan Wader Sundari,Restoran Jawa,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Jember,"50,000.00",4.5,"Jl. Manyar No.70, Puring, Slawu, Kec. Patrang, Kabupaten Jember, Jawa Timur 68116",https://lh3.googleusercontent.com/p/AF1QipMCalkxohjTy0IVRL7hxntJ9Pc-bW96j2vc6qfq=s1360-w1360-h1020,"https://www.google.com/maps/place/Lalapan+Wader+Sundari/@-8.1464172,113.6703178,14z/data=!4m10!1m2!2m1!1sikan+wader+wande+jember!3m6!1s0x2dd6946116812d29:0x2546b1ea3ee8f8ab!8m2!3d-8.1464172!4d113.6878273!15sChdpa2FuIHdhZGVyIHdhbmRlIGplbWJlcloZIhdpa2FuIHdhZGVyIHdhbmRlIGplbWJlcpIBE2phdmFuZXNlX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTnRORGh5ZWpOQlJSQULgAQA!16s%2Fg%2F11fxcrl5rj?authuser=0&hl=id&entry=ttu","-8.146436500102027, 113.68782914495107",-8.1464365,113.6878291
tfyjlfwg2rogunhqymld3m1ak7j9cumkgtr6m374ceo34biey9m0emn,Lampu Satu Resto & Bakery,Toko Roti,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Subang,"120,000.00",4.3,"Jl. Otto Iskandardinata No.2, Karanganyar, Kec. Subang, Kabupaten Subang, Jawa Barat 41211",https://lh3.googleusercontent.com/p/AF1QipNpOExtMAvuMMhKJHYNsZehsj3sBBhEKjLQSXbN=s1360-w1360-h1020,https://maps.app.goo.gl/xpA5nXntWsytDg9n7,"-6.561662855612356, 107.76099491788176",-6.561662856,107.7609949
tfyrnonqgbg1j9knpj0l6vskyslv2qqh7q6eocoehzqpkxvbq7b8gmn,Laras Garden Resto,Restoran,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Banten,"30,000.00",4.7,"Jl. Kali Gandu, Purwakarta, Kec. Purwakarta, Kota Cilegon, Banten 42437",https://lh3.googleusercontent.com/p/AF1QipPuIxl94YVfHWraUzHVIL-u-Q_2HStim50rVEXL=s1360-w1360-h1020,https://www.google.com/maps/place/Laras+Garden+Resto/data=!4m7!3m6!1s0x2e419129f2e8975f:0x64dc7b596ea1d186!8m2!3d-5.9896324!4d106.0538376!16s%2Fg%2F11kq3f6nq2!19sChIJX5fo8imRQS4RhtGhbll73GQ?authuser=0&hl=id&rclk=1,"-5.989488351404583, 106.05381614232856",-5.989488351,106.0538161
tfyccv19t7s9l3ltp2q6u263bnx34arn79v0djbxuutxmrw7qp1tvmn,Lava Bantal,"Wilayah DIY menawarkan sejumlah potensi wisata, terlebih pariwisata berbasis sungai. Salah satunya yang kini menjadi salah satu favorut wisatawan adalah Lava Bantal yang berada di Kecamatan Berbah, Kabupaten Sleman. Sesuai namanya, objek wisata ini menawarkan batuan yang diduga berasal dari lava pijar dari gunung api bawah laut yang mengering selama kurun waktu ratusan tahun lalu. Terhampar di Sungai Opak, batuan tersebut menjadi pemandangan unik yang mampu menyita perhatian para pelancong. Konon keberadaan Lava Bantal berkontribusi besar terhadap terbentuknya Pulau Jawa. Fenomena alam seperti yang terjadi di Lava Bantal ini sangat jarang terjadi. Di Pulau Jawa fenomena sejenis hanya bisa ditemukan di Karangsambung (Kebumen), Ciletuh (Jawa Barat), dan di Berbah (DIY). Dengan latar belakang sejarah geologi yang panjang, sejak 2 Oktober 2014 silam pemerintah telah menetapkan objek wisata ini sebagai geo heritage. Artinya, semua keunikan geologis yang ada di objek wisata tersebut tergolong sebagai objek yang dilindungi oleh pemerintah.",ctgryla6bw54fikev61qdftdgpxbkctfry089,Yogyakarta,"5,000.00",4.4,"Jl. Berbah - Prambanan, Jragung, Kalitirto, Kec. Berbah, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55573",https://lh3.googleusercontent.com/p/AF1QipMQOlZ4zebi2Hjdr_OnHgnb6JfzNMGwecNKP7ii=s1360-w1360-h1020,https://www.google.com/maps/search/Lava+Bantal,"-7.8079870448304804, 110.45992599575429",-7.807987045,110.459926
tfy5gjlfw72reguehqocl33ms1kyj0cudkgthxmtxu3epuv1iez0mmn,Lawang Sewu,"Lawang Sewu (""Seribu Pintu"") (bahasa Jawa: ꦭꦮꦁ​ꦱꦺꦮꦸ, translit. Lawang Sèwu) adalah landmark di Semarang, Jawa Tengah, Indonesia, yang dibangun sebagai kantor pusat Perusahaan Kereta Api Hindia Belanda. Bangunan era kolonial terkenal sebagai rumah berhantu dan lokasi syuting, meskipun pemerintah kota Semarang telah berusaha mengubah citra itu.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Semarang,"10,000.00",4.6,"Jl. Pemuda No.160, Sekayu, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50132",https://api2.kemenparekraf.go.id/storage/app/uploads/public/624/53e/093/62453e0935f1f721217685.jpeg,"https://www.google.com/maps/place/Lawang+Sewu/@-6.96286,109.0938915,8z/data=!4m10!1m2!2m1!1sLawang+Sewu!3m6!1s0x2e708b4f19af0393:0x11304de4230ded0d!8m2!3d-6.9840907!4d110.4108019!15sCgtMYXdhbmcgU2V3dVoNIgtsYXdhbmcgc2V3dZIBEnRvdXJpc3RfYXR0cmFjdGlvbuABAA!16s%2Fm%2F0hr1j_3?entry=ttu","-6.9763206293910365, 110.41080624738454",-6.976320629,110.4108062
tfyq7rcbyq5ys18wwnn6cl4i4kx5xvr31h6dhfnzzefm2p9k7bounmn,Ledok Sambi,"Desa wisata Ledok Sambi merupakan desa yang mempunyai nuansa alami asli Jogja, yang berlokasi dekat dengan Gunung Merapi atau berada di Jl. Kaliurang Km. 19,2 Padukuhan Sambi Desa Pakembinangun Kec. Pakem Kabupaten Sleman Daerah Istimewa Yogyakarta. Pemandangan alam yang indah dapat memberikan kesejukan, kesegaran dan ketentraman hati. Sepanjang mata memandang di Desa wisata ini anda akan disuguhkan bentangan luasnya persawahan yang alami dan asri dan juga pepohonan yang hijau nan rindang serta kejernihan air yang dimiliki wilayah Desa Wisata Ledok Sambi. Rumah-rumah Tradisional khas Jogja yang luas dijadikan sebagai tempat bermain sambil menikmati udara sejuk yang menenangkan hati jiwa dan pikiran.",ctgryla6bw54fikev61qdftdgpxbkctfry089,Yogyakarta,"0,00",4.6,"No.KM. 19, Jl. Kaliurang No.2, Area Sawah, Pakembinangun, Kec. Pakem, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55582",https://lh3.googleusercontent.com/p/AF1QipOZB-KZSxTxeIA8o2WtqCZV9URkQyHw-bUbA8xh=s1360-w1360-h1020,https://www.google.com/maps/search/Ledok+Sambi,"-7.646950748820439, 110.42838947856225",-7.646950749,110.4283895
tfyw1dvv6z1vcwig4wa3x6e21ttbhqan9p2a20w97mbjnks44jkr7mn,Legian Restaurant,Restoran Seafood,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Jember,"150,000.00",4.3,"Jl. Gajah Mada No.78, Kb. Kidul, Jember Kidul, Kec. Kaliwates, Kabupaten Jember, Jawa Timur 68131",https://lh3.googleusercontent.com/p/AF1QipNbLVlUo0hpF09qyy_MjCtYhqXIuwpmylS5p2ZT=s1360-w1360-h1020,"https://www.google.com/maps/place/Legian+Restaurant/@-8.1727712,113.6903781,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd694019c49b737:0x5c939072d3988405!8m2!3d-8.1727712!4d113.6903781!16s%2Fg%2F1hm2pgnrs?authuser=0&hl=id&entry=ttu","-8.172771453402055, 113.69037784338617",-8.172771453,113.6903778
